article_id,source,source_folder,source_type,title,author,published_raw,date,date_parse_note,location,word_count,entities,topics,narrative_lines,summary,file_path
345,The General Post,The General Post,primary_local,PREOCCUPATIONS OF THE INVESTMENT OF BUSINESS IN KRONOS,,2010/12/18,2010-12-18,ok,"DAVOS, Switzerland",154,GAStech|Government,business,1,"A survey of the straw of assistants in the economic forum in Davos, Switzerland of the world indicates that the international leaders of business are not interested in making business with the government of Kronos that mentions increasing...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The General Post/345.txt
432,The Light of Truth,The Light of Truth,derivative_international,PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS,,2010/12/18,2010-12-18,ok,"DAVOS, Switzerland",145,GAStech|Government,business,1,"A poll of straw of the participants in the economic forum of the world in Davos, Switzerland indicates that the international leaders of the businesses are not interested to make deals with the government of Kronos quoting the increased...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Light of Truth/432.txt
370,The Tulip,The Tulip,derivative_international,THE CARE OF TRADE INVESTMENTS IN KRONOS,,2010/12/19,2010-12-19,ok,"DAVOS, Switzerland",143,GAStech|Government,business,1,"A straw opinion poll of attendees at the economic forum of the world in Davos, Switzerland indicates that the international managers not interested in doing matter with the government which quotes raised drug trafficking, laundering money,...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Tulip/370.txt
576,The Abila Post,The Abila Post,primary_local,DRUG RELATED ARRESTS ON THE RISE,,14 May 2011,2011-05-14,ok,"ABILA, Kronos",124,POK|Abila,security,3,An alarming new trend is sweeping Abila. Police point out a dramatic increase in drug related arrests that may be linked to violent activist groups. The port of Abila is known to be a transshipment point for drugs coming from the Middle...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/576.txt
389,News Online Today,News Online Today,aggregator,DRUG RELATED ARRESTS ON THE RISE,,2011/05/15,2011-05-15,ok,"ABILA, Kronos",41,POK|Abila,security,3,"An alarming new trend is sweeping Abila. The concerns over the increase of drug related arrests are two-fold: first, violent activist groups such as the Protectors of Kronos could be using drug sales as a means to fund their activities;",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/389.txt
433,Athena Speaks,Athena Speaks,primary_local,ARRESTS CONNECTED BY DRUG ON RISE,,2011/05/15,2011-05-15,ok,"ABILA, Kronos",141,Abila,business|security,1,A new alarming tendency sweeps Abila. The police force specifies a dramatic increase in the arrests connected by drug which can be related to the violent one groups of activist. The port of Abila is known to be a point of transshipment for...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/433.txt
571,News Desk,News Desk,aggregator,DRUG RELATED ARRESTS ON THE INCREASE,,2011/05/15,2011-05-15,ok,"ABILA, Kronos",130,Abila,security,,An alarming new tendency sweeps Abila. The police force indicates related arrests which can be linked with violent activist groups on a dramatic increase of drug. The port of Abila is have known for drugs which come from the Middle East...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/571.txt
661,The Explainer,The Explainer,derivative_international,RELATED HALTINGS DRUG IN THE ASCENT,,2011/05/16,2011-05-16,ok,"ABILA, Kronos",147,POK|Abila,security,3,A new alarming tendency is sweeping Abila. The police needs a dramatic increase in the related haltings drug that can be bound to the violent groups of the activist. The port of Abila is known to be a point of the transfer for the drugs...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/661.txt
161,Homeland Illumination,Homeland Illumination,primary_local,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,Petrus Gerhard,20 June 2011,2011-06-20,ok,"ABILA, Kronos",439,GAStech|POK|Government|Elian Karel|Elodis|Abila,business|security|legal,1|3,"Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. He had been arrested three months prior for spurious charges of tax evasion and left to linger in a jail cell without further legal...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/161.txt
225,Homeland Illumination,Homeland Illumination,primary_local,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,Petrus Gerhard,20 June 2011,2011-06-20,ok,"ABILA, Kronos",439,GAStech|POK|Government|Elian Karel|Elodis|Abila,business|security|legal,1|3,"Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. He had been arrested three months prior for spurious charges of tax evasion and left to linger in a jail cell without further legal...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/225.txt
28,Kronos Star,Kronos Star,primary_local,POK Protesters Vandalize Siopa District,Marcella Trapani,20 June 2011,2011-06-20,ok,"ABILA, Kronos",63,POK|Abila,protest|security,3,A Protectors of Kronos demonstration in the streets of the Siopa district in downtown Abila resulted in numerous incidents of vandalism and opportunistic looting yesterday. Crowd members spray painted the new POK logo on buildings and...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/28.txt
175,Daily Pegasus,Daily Pegasus,primary_local,A GLANCE BEHIND IN A CUT TRAGICAL OF THE LIFE PUTS IN SHORT CIRCUIT: ELIAN KAREL,,2011/06/21,2011-06-21,ok,"ABILA, Kronos",449,GAStech|POK|Government|Elian Karel|Elodis|Abila,protest|business|security|legal,1|3,"For two years of Elian Karel died yesterday in age 28 in a cell of the jail of Abila, presumably of the failure cardiac. They had arrested it three months previous for the false loads of left fiscal evasion and falling behind in a cell of...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Daily Pegasus/175.txt
288,News Online Today,News Online Today,aggregator,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,,2011/06/21,2011-06-21,ok,"ABILA, Kronos",143,POK|Elian Karel|Elodis|Abila,security,3,"Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. After Karel's body was cremated and sent to his family in Elodis, the Abila Chief of Police closed the case and has declined to answer...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/288.txt
416,News Online Today,News Online Today,aggregator,POK Protesters Vandalize Siopa District,,2011/06/21,2011-06-21,ok,"ABILA, Kronos",25,POK|Abila,protest,3,A Protectors of Kronos demonstration in the streets of the Siopa district in downtown Abila resulted in numerous incidents of vandalism and opportunistic looting yesterday.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/416.txt
77,All News Today,All News Today,aggregator,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,,2011/06/21,2011-06-21,ok,"ABILA, Kronos",313,GAStech|POK|Government|Elian Karel|Elodis|Abila,security,3,"Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. Kraft had reached an agreement with the government that charges would be reduced and the Karel be released pending a trial, but Karel...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/All News Today/77.txt
774,Worldwise,Worldwise,derivative_international,Zone of Vandalize Siopa of protesters of POK,,2011/06/21,2011-06-21,ok,"ABILA, Kronos",75,POK|Abila,protest|security,3,The guards of the demonstration of Kronos in the streets of the zone of Siopa in Abila of the center had like consequence of many incidents of vandalism and opportunist plundering yesterday. Crowd that the members pulverize painted the new...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/774.txt
249,The Orb,The Orb,derivative_international,A GLANCE BEHIND TRAGEDY OF CUT OF THE LIFE: ELIAN KAREL,,2011/06/22,2011-06-22,ok,"ABILA, Kronos",473,GAStech|POK|Government|Elian Karel|Elodis|Abila,business|security|legal,1|3,"Two years ago yesterday Elian Karel died at age 28 in a cell of prison of Abila, supposedly of heart stop. He had been stopped three months former for incidental expense of tax avoidance and left to be delayed in a cell of prison without...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Orb/249.txt
361,The Truth,The Truth,derivative_international,Protesters POK the district of Vandalize Siopa,,2011/06/22,2011-06-22,ok,"ABILA, Kronos",65,POK|Abila,protest|security,3,The guards of demonstration Kronos resulted in the streets of the district Siopa in Abila of the inner city in many incidents of vandalism and the opportunistic plunder yesterday. The new emblem POK painted the mob rise plundered on bldg....,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/361.txt
754,The Guide,The Guide,derivative_international,The POK demonstrators destroy districto of Siopa,,2011/06/22,2011-06-22,ok,"ABILA, Kronos",81,POK|Abila,protest|security,3,The protectors of Kronos demonstrated in the streets of district of Siopa in centric Abila gave rise to numerous incidents of the vandalism and the sacking opportunistic yesterday. The crowd that the members there are dew painted the new...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/754.txt
799,The Wrap,The Wrap,derivative_international,A CAN ON LIVING CUT TRAGICAL SHORT: ELIAN KAREL,,2011/06/22,2011-06-22,ok,"ABILA, Kronos",455,GAStech|POK|Government|Elian Karel|Elodis|Abila,business|security|legal,1|3,"Two years suffered yesterday Elian Karel on age 28 died in Abila prison cell, apparently of cardiac arrest. He arrested three months in former days for unauthentic charges of tax evasion had been and in a prison cell without further...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Wrap/799.txt
548,Kronos Star,Kronos Star,primary_local,"POK Labeled a ""Public Threat""",Eva Thayer,27 July 2011,2011-07-27,ok,"ABILA, Kronos",77,POK|Government|President Kapelou,protest|security,3,"In a statement to the press today, government spokesman Rufus Drymiau said of the POK: ""they are justifiably a public threat due to violent demonstrations, opportunistic vandalism, and clashes with the police."" Violence and vandalism have...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/548.txt
705,The Abila Post,The Abila Post,primary_local,GOVERNMENT LABELS POK 'PUBLIC THREAT',,27 July 2011,2011-07-27,ok,"ABILA, Kronos",155,POK|Government,protest|security,3,"The Kronos Government has labeled the Protectors of Kronos (POK) as a threat to the public. In a statement by government spokesman Rufus Drymiau the POK are described as ""justifiably a public threat due to violent demonstrations,...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/705.txt
123,Central Bulletin,Central Bulletin,primary_local,GOVERNMENT LABELS POK 'PUBLIC THREAT',,2011/07/28,2011-07-28,ok,"ABILA, Kronos",123,POK|Government|Abila,protest|security,3,"ABILA, Kronos - The Kronos Government has labeled the Protectors of Kronos (POK) as a threat to the public. In a statement by government spokesman Rufus Drymiau the POK are described as ""justifiably a public threat due to violent...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Central Bulletin/123.txt
224,The Guide,The Guide,derivative_international,"POK a ""public threat""",,2011/07/28,2011-07-28,ok,"ABILA, Kronos",89,POK|Government|President Kapelou,protest|security,3,"In a declaration to the press today, the spokesman Rufus Drymiau of the government said of the POK: ""a public threat due to the violent demonstrations, opportunistic vandalism, and shocks with the police are justifiable."" The violence and...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/224.txt
45,News Online Today,News Online Today,aggregator,"POK Labeled a ""Public Threat""",,2011/07/28,2011-07-28,ok,"ABILA, Kronos",32,POK|Government,protest|security,3,"In a statement to the press today, government spokesman Rufus Drymiau said of the POK: ""they are justifiably a public threat due to violent demonstrations, opportunistic vandalism, and clashes with the police.""",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/45.txt
499,International News,International News,derivative_international,"POK Labeled a ""Public Threat""",,2011/07/28,2011-07-28,ok,"ABILA, Kronos",66,POK|Government,protest|security,3,"In a statement to the press today, government spokesman Rufus Drymiau said of the POK: ""they are justifiably a public threat due to violent demonstrations, opportunistic vandalism, and clashes with the police."" Violence and vandalism have...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International News/499.txt
527,The Explainer,The Explainer,derivative_international,"THE GOVERNMENT LABELS POK ""THREATENS PUBLIC""",,2011/07/28,2011-07-28,ok,"ABILA, Kronos",175,POK|Government,protest|security,3,"The government of Kronos has labeled the protectors of Kronos (POK) as he threatens the public. In a declaration of the spokesman Rufus Drymiau of the government the POK are described as ""justifiable public threat due to the violent...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/527.txt
